,fullname,orderid,shipcountry,companyname,companyname,unitprice,quantity,orderdate,shippeddate,requireddate
1293,Janet Leverling,10739,France,Federal Shipping,Vins et alcools Chevalier,7.0000,18,1997-11-12,1997-11-17,1997-12-10
1294,Margaret Peacock,10740,USA,United Package,White Clover Markets,45.6000,5,1997-11-13,1997-11-25,1997-12-11
1295,Margaret Peacock,10740,USA,United Package,White Clover Markets,18.0000,35,1997-11-13,1997-11-25,1997-12-11
1296,Margaret Peacock,10740,USA,United Package,White Clover Markets,9.5000,40,1997-11-13,1997-11-25,1997-12-11
1297,Margaret Peacock,10740,USA,United Package,White Clover Markets,38.0000,14,1997-11-13,1997-11-25,1997-12-11
1298,Janet Leverling,10742,Canada,Federal Shipping,Bottom-Dollar Markets,10.0000,20,1997-11-14,1997-11-18,1997-12-12
1299,Janet Leverling,10742,Canada,Federal Shipping,Bottom-Dollar Markets,34.0000,50,1997-11-14,1997-11-18,1997-12-12
1300,Janet Leverling,10742,Canada,Federal Shipping,Bottom-Dollar Markets,34.8000,35,1997-11-14,1997-11-18,1997-12-12
1301,Margaret Peacock,10741,UK,Federal Shipping,Around the Horn,19.0000,15,1997-11-14,1997-11-18,1997-11-28
1302,Nancy Davolio,10743,UK,United Package,Around the Horn,12.0000,28,1997-11-17,1997-11-21,1997-12-15
1303,Michael Suyama,10744,Denmark,Speedy Express,Vaffeljernet,18.4000,50,1997-11-17,1997-11-24,1997-12-15
1304,Anne Dodsworth,10745,Germany,Speedy Express,QUICK-Stop,62.5000,24,1997-11-18,1997-11-27,1997-12-16
1305,Anne Dodsworth,10745,Germany,Speedy Express,QUICK-Stop,19.4500,16,1997-11-18,1997-11-27,1997-12-16
1306,Anne Dodsworth,10745,Germany,Speedy Express,QUICK-Stop,55.0000,45,1997-11-18,1997-11-27,1997-12-16
1307,Anne Dodsworth,10745,Germany,Speedy Express,QUICK-Stop,34.8000,7,1997-11-18,1997-11-27,1997-12-16
1308,Nancy Davolio,10746,Switzerland,Federal Shipping,Chop-suey Chinese,6.0000,6,1997-11-19,1997-11-21,1997-12-17
1309,Nancy Davolio,10746,Switzerland,Federal Shipping,Chop-suey Chinese,14.0000,28,1997-11-19,1997-11-21,1997-12-17
1310,Nancy Davolio,10746,Switzerland,Federal Shipping,Chop-suey Chinese,49.3000,9,1997-11-19,1997-11-21,1997-12-17
1311,Nancy Davolio,10746,Switzerland,Federal Shipping,Chop-suey Chinese,36.0000,40,1997-11-19,1997-11-21,1997-12-17
1312,Michael Suyama,10747,Austria,Speedy Express,Piccolo und mehr,12.5000,8,1997-11-19,1997-11-26,1997-12-17
1313,Michael Suyama,10747,Austria,Speedy Express,Piccolo und mehr,9.6500,35,1997-11-19,1997-11-26,1997-12-17
1314,Michael Suyama,10747,Austria,Speedy Express,Piccolo und mehr,43.9000,9,1997-11-19,1997-11-26,1997-12-17
1315,Michael Suyama,10747,Austria,Speedy Express,Piccolo und mehr,36.0000,30,1997-11-19,1997-11-26,1997-12-17
1316,Janet Leverling,10748,USA,Speedy Express,Save-a-lot Markets,9.0000,44,1997-11-20,1997-11-28,1997-12-18
1317,Janet Leverling,10748,USA,Speedy Express,Save-a-lot Markets,18.4000,40,1997-11-20,1997-11-28,1997-12-18
1318,Janet Leverling,10748,USA,Speedy Express,Save-a-lot Markets,38.0000,28,1997-11-20,1997-11-28,1997-12-18
1319,Margaret Peacock,10749,UK,United Package,Island Trading,38.0000,15,1997-11-20,1997-12-19,1997-12-18
1320,Margaret Peacock,10749,UK,United Package,Island Trading,55.0000,6,1997-11-20,1997-12-19,1997-12-18
1321,Margaret Peacock,10749,UK,United Package,Island Trading,18.0000,10,1997-11-20,1997-12-19,1997-12-18
1322,Anne Dodsworth,10750,Finland,Speedy Express,Wartian Herkku,23.2500,5,1997-11-21,1997-11-24,1997-12-19
1323,Anne Dodsworth,10750,Finland,Speedy Express,Wartian Herkku,9.5000,40,1997-11-21,1997-11-24,1997-12-19
1324,Anne Dodsworth,10750,Finland,Speedy Express,Wartian Herkku,55.0000,25,1997-11-21,1997-11-24,1997-12-19
1325,Andrew Fuller,10752,UK,Federal Shipping,North/South,18.0000,8,1997-11-24,1997-11-28,1997-12-22
1326,Andrew Fuller,10752,UK,Federal Shipping,North/South,36.0000,3,1997-11-24,1997-11-28,1997-12-22
1327,Janet Leverling,10751,Switzerland,Federal Shipping,Richter Supermarkt,31.2300,12,1997-11-24,1997-12-03,1997-12-22
1328,Janet Leverling,10751,Switzerland,Federal Shipping,Richter Supermarkt,25.8900,30,1997-11-24,1997-12-03,1997-12-22
1329,Janet Leverling,10751,Switzerland,Federal Shipping,Richter Supermarkt,16.2500,20,1997-11-24,1997-12-03,1997-12-22
1330,Janet Leverling,10751,Switzerland,Federal Shipping,Richter Supermarkt,15.0000,15,1997-11-24,1997-12-03,1997-12-22
1331,Janet Leverling,10753,Italy,Speedy Express,Franchi S.p.A.,9.5000,4,1997-11-25,1997-11-27,1997-12-23
1332,Janet Leverling,10753,Italy,Speedy Express,Franchi S.p.A.,10.0000,5,1997-11-25,1997-11-27,1997-12-23
1333,Michael Suyama,10754,Italy,Federal Shipping,Magazzini Alimentari Riuniti,18.4000,3,1997-11-25,1997-11-27,1997-12-23
1334,Margaret Peacock,10755,France,United Package,Bon app',9.5000,30,1997-11-26,1997-11-28,1997-12-24
1335,Margaret Peacock,10755,France,United Package,Bon app',38.0000,30,1997-11-26,1997-11-28,1997-12-24
1336,Margaret Peacock,10755,France,United Package,Bon app',19.5000,14,1997-11-26,1997-11-28,1997-12-24
1337,Margaret Peacock,10755,France,United Package,Bon app',36.0000,25,1997-11-26,1997-11-28,1997-12-24
1338,Michael Suyama,10757,USA,Speedy Express,Save-a-lot Markets,14.0000,30,1997-11-27,1997-12-15,1997-12-25
1339,Michael Suyama,10757,USA,Speedy Express,Save-a-lot Markets,55.0000,7,1997-11-27,1997-12-15,1997-12-25
1340,Michael Suyama,10757,USA,Speedy Express,Save-a-lot Markets,49.3000,30,1997-11-27,1997-12-15,1997-12-25
1341,Michael Suyama,10757,USA,Speedy Express,Save-a-lot Markets,33.2500,24,1997-11-27,1997-12-15,1997-12-25
1342,Laura Callahan,10756,USA,United Package,Split Rail Beer & Ale,62.5000,21,1997-11-27,1997-12-02,1997-12-25
1343,Laura Callahan,10756,USA,United Package,Split Rail Beer & Ale,19.0000,20,1997-11-27,1997-12-02,1997-12-25
1344,Laura Callahan,10756,USA,United Package,Split Rail Beer & Ale,12.5000,6,1997-11-27,1997-12-02,1997-12-25
1345,Laura Callahan,10756,USA,United Package,Split Rail Beer & Ale,36.0000,20,1997-11-27,1997-12-02,1997-12-25
1346,Janet Leverling,10758,Switzerland,Federal Shipping,Richter Supermarkt,31.2300,20,1997-11-28,1997-12-04,1997-12-26
1347,Janet Leverling,10758,Switzerland,Federal Shipping,Richter Supermarkt,7.0000,60,1997-11-28,1997-12-04,1997-12-26
1348,Janet Leverling,10758,Switzerland,Federal Shipping,Richter Supermarkt,15.0000,40,1997-11-28,1997-12-04,1997-12-26
1349,Janet Leverling,10759,Mexico,Federal Shipping,Ana Trujillo Emparedados y helados,32.0000,10,1997-11-28,1997-12-12,1997-12-26
1350,Margaret Peacock,10760,Belgium,Speedy Express,Maison Dewey,14.0000,12,1997-12-01,1997-12-10,1997-12-29
1351,Margaret Peacock,10760,Belgium,Speedy Express,Maison Dewey,43.9000,40,1997-12-01,1997-12-10,1997-12-29
1352,Margaret Peacock,10760,Belgium,Speedy Express,Maison Dewey,46.0000,30,1997-12-01,1997-12-10,1997-12-29
1353,Janet Leverling,10762,Sweden,Speedy Express,Folk och f HB,18.0000,16,1997-12-02,1997-12-09,1997-12-30
1354,Janet Leverling,10762,Sweden,Speedy Express,Folk och f HB,9.5000,30,1997-12-02,1997-12-09,1997-12-30
1355,Janet Leverling,10762,Sweden,Speedy Express,Folk och f HB,53.0000,28,1997-12-02,1997-12-09,1997-12-30
1356,Janet Leverling,10762,Sweden,Speedy Express,Folk och f HB,38.0000,60,1997-12-02,1997-12-09,1997-12-30
1357,Steven Buchanan,10761,USA,United Package,Rattlesnake Canyon Grocery,14.0000,35,1997-12-02,1997-12-08,1997-12-30
1358,Steven Buchanan,10761,USA,United Package,Rattlesnake Canyon Grocery,7.7500,18,1997-12-02,1997-12-08,1997-12-30
1359,Janet Leverling,10763,France,Federal Shipping,Folies gourmandes,10.0000,40,1997-12-03,1997-12-08,1997-12-31
1360,Janet Leverling,10763,France,Federal Shipping,Folies gourmandes,21.0000,6,1997-12-03,1997-12-08,1997-12-31
1361,Janet Leverling,10763,France,Federal Shipping,Folies gourmandes,4.5000,20,1997-12-03,1997-12-08,1997-12-31
1362,Michael Suyama,10764,Austria,Federal Shipping,Ernst Handel,10.0000,20,1997-12-03,1997-12-08,1997-12-31
1363,Michael Suyama,10764,Austria,Federal Shipping,Ernst Handel,18.0000,130,1997-12-03,1997-12-08,1997-12-31
1364,Janet Leverling,10765,Germany,Federal Shipping,QUICK-Stop,21.0500,80,1997-12-04,1997-12-09,1998-01-01
1365,Margaret Peacock,10767,Belgium,Federal Shipping,Suprmes dlices,14.0000,2,1997-12-05,1997-12-15,1998-01-02
1366,Margaret Peacock,10766,Germany,Speedy Express,Ottilies Kseladen,19.0000,40,1997-12-05,1997-12-09,1998-01-02
1367,Margaret Peacock,10766,Germany,Speedy Express,Ottilies Kseladen,30.0000,35,1997-12-05,1997-12-09,1998-01-02
1368,Margaret Peacock,10766,Germany,Speedy Express,Ottilies Kseladen,12.5000,40,1997-12-05,1997-12-09,1998-01-02
1369,Janet Leverling,10768,UK,United Package,Around the Horn,21.0000,4,1997-12-08,1997-12-15,1998-01-05
1370,Janet Leverling,10768,UK,United Package,Around the Horn,12.5000,50,1997-12-08,1997-12-15,1998-01-05
1371,Janet Leverling,10768,UK,United Package,Around the Horn,34.0000,15,1997-12-08,1997-12-15,1998-01-05
1372,Janet Leverling,10768,UK,United Package,Around the Horn,21.5000,12,1997-12-08,1997-12-15,1998-01-05
1373,Janet Leverling,10769,Denmark,Speedy Express,Vaffeljernet,9.6500,30,1997-12-08,1997-12-12,1998-01-05
1374,Janet Leverling,10769,Denmark,Speedy Express,Vaffeljernet,7.0000,15,1997-12-08,1997-12-12,1998-01-05
1375,Janet Leverling,10769,Denmark,Speedy Express,Vaffeljernet,28.5000,20,1997-12-08,1997-12-12,1998-01-05
1376,Janet Leverling,10769,Denmark,Speedy Express,Vaffeljernet,49.3000,15,1997-12-08,1997-12-12,1998-01-05
1377,Laura Callahan,10770,Brazil,Federal Shipping,Hanari Carnes,21.0000,15,1997-12-09,1997-12-17,1998-01-06
1378,Janet Leverling,10772,Germany,United Package,Lehmanns Marktstand,123.7900,18,1997-12-10,1997-12-19,1998-01-07
1379,Janet Leverling,10772,Germany,United Package,Lehmanns Marktstand,55.0000,25,1997-12-10,1997-12-19,1998-01-07
1380,Anne Dodsworth,10771,Austria,United Package,Ernst Handel,21.5000,16,1997-12-10,1998-01-02,1998-01-07
1381,Nancy Davolio,10773,Austria,Federal Shipping,Ernst Handel,39.0000,33,1997-12-11,1997-12-16,1998-01-08
1382,Nancy Davolio,10773,Austria,Federal Shipping,Ernst Handel,12.5000,70,1997-12-11,1997-12-16,1998-01-08
1383,Nancy Davolio,10773,Austria,Federal Shipping,Ernst Handel,7.7500,7,1997-12-11,1997-12-16,1998-01-08
1384,Margaret Peacock,10774,Sweden,Speedy Express,Folk och f HB,12.5000,2,1997-12-11,1997-12-12,1997-12-25
1385,Margaret Peacock,10774,Sweden,Speedy Express,Folk och f HB,17.0000,50,1997-12-11,1997-12-12,1997-12-25
1386,Robert King,10775,USA,Speedy Express,The Cracker Box,31.0000,6,1997-12-12,1997-12-26,1998-01-09
1387,Robert King,10775,USA,Speedy Express,The Cracker Box,14.0000,3,1997-12-12,1997-12-26,1998-01-09
1388,Nancy Davolio,10776,Austria,Federal Shipping,Ernst Handel,12.5000,16,1997-12-15,1997-12-18,1998-01-12
1389,Nancy Davolio,10776,Austria,Federal Shipping,Ernst Handel,14.0000,12,1997-12-15,1997-12-18,1998-01-12
1390,Nancy Davolio,10776,Austria,Federal Shipping,Ernst Handel,9.5000,27,1997-12-15,1997-12-18,1998-01-12
1391,Nancy Davolio,10776,Austria,Federal Shipping,Ernst Handel,53.0000,120,1997-12-15,1997-12-18,1998-01-12
1392,Robert King,10777,Brazil,United Package,Gourmet Lanchonetes,14.0000,20,1997-12-15,1998-01-21,1997-12-29
1393,Andrew Fuller,10780,Venezuela,Speedy Express,LILA-Supermercado,15.0000,35,1997-12-16,1997-12-25,1997-12-30
1394,Andrew Fuller,10780,Venezuela,Speedy Express,LILA-Supermercado,13.0000,15,1997-12-16,1997-12-25,1997-12-30
1395,Janet Leverling,10779,Germany,United Package,Morgenstern Gesundkost,17.4500,20,1997-12-16,1998-01-14,1998-01-13
1396,Janet Leverling,10779,Germany,United Package,Morgenstern Gesundkost,49.3000,20,1997-12-16,1998-01-14,1998-01-13
1397,Janet Leverling,10778,Sweden,Speedy Express,Berglunds snabbkp,9.6500,10,1997-12-16,1997-12-24,1998-01-13
1398,Andrew Fuller,10781,Finland,Federal Shipping,Wartian Herkku,7.4500,3,1997-12-17,1997-12-19,1998-01-14
1399,Andrew Fuller,10781,Finland,Federal Shipping,Wartian Herkku,38.0000,20,1997-12-17,1997-12-19,1998-01-14
1400,Andrew Fuller,10781,Finland,Federal Shipping,Wartian Herkku,10.0000,35,1997-12-17,1997-12-19,1998-01-14
1401,Anne Dodsworth,10782,Argentina,Federal Shipping,Cactus Comidas para llevar,12.5000,1,1997-12-17,1997-12-22,1998-01-14
1402,Nancy Davolio,10785,Venezuela,Federal Shipping,GROSELLA-Restaurante,31.0000,10,1997-12-18,1997-12-24,1998-01-15
1403,Nancy Davolio,10785,Venezuela,Federal Shipping,GROSELLA-Restaurante,7.7500,10,1997-12-18,1997-12-24,1998-01-15
1404,Margaret Peacock,10784,Italy,Federal Shipping,Magazzini Alimentari Riuniti,19.0000,30,1997-12-18,1997-12-22,1998-01-15
1405,Margaret Peacock,10784,Italy,Federal Shipping,Magazzini Alimentari Riuniti,18.0000,2,1997-12-18,1997-12-22,1998-01-15
1406,Margaret Peacock,10784,Italy,Federal Shipping,Magazzini Alimentari Riuniti,34.8000,30,1997-12-18,1997-12-22,1998-01-15
1407,Margaret Peacock,10783,Brazil,United Package,Hanari Carnes,12.5000,10,1997-12-18,1997-12-19,1998-01-15
1408,Margaret Peacock,10783,Brazil,United Package,Hanari Carnes,263.5000,5,1997-12-18,1997-12-19,1998-01-15
1409,Andrew Fuller,10787,France,Speedy Express,La maison d'Asie,19.0000,15,1997-12-19,1997-12-26,1998-01-02
1410,Andrew Fuller,10787,France,Speedy Express,La maison d'Asie,123.7900,20,1997-12-19,1997-12-26,1998-01-02
1411,Laura Callahan,10786,Brazil,Speedy Express,Queen Cozinha,40.0000,30,1997-12-19,1997-12-23,1998-01-16
1412,Laura Callahan,10786,Brazil,Speedy Express,Queen Cozinha,25.8900,15,1997-12-19,1997-12-23,1998-01-16
1413,Laura Callahan,10786,Brazil,Speedy Express,Queen Cozinha,7.7500,42,1997-12-19,1997-12-23,1998-01-16
1414,Nancy Davolio,10788,Germany,United Package,QUICK-Stop,9.2000,50,1997-12-22,1998-01-19,1998-01-19
1415,Nancy Davolio,10788,Germany,United Package,QUICK-Stop,7.7500,40,1997-12-22,1998-01-19,1998-01-19
1416,Nancy Davolio,10789,France,United Package,Folies gourmandes,62.5000,30,1997-12-22,1997-12-31,1998-01-19
1417,Nancy Davolio,10789,France,United Package,Folies gourmandes,18.0000,15,1997-12-22,1997-12-31,1998-01-19
1418,Nancy Davolio,10789,France,United Package,Folies gourmandes,43.9000,30,1997-12-22,1997-12-31,1998-01-19
1419,Nancy Davolio,10789,France,United Package,Folies gourmandes,12.5000,18,1997-12-22,1997-12-31,1998-01-19
1420,Michael Suyama,10790,Brazil,Speedy Express,Gourmet Lanchonetes,30.0000,3,1997-12-22,1997-12-26,1998-01-19
1421,Michael Suyama,10790,Brazil,Speedy Express,Gourmet Lanchonetes,38.0000,20,1997-12-22,1997-12-26,1998-01-19
1422,Nancy Davolio,10792,Poland,Federal Shipping,Wolski  Zajazd,19.0000,10,1997-12-23,1997-12-31,1998-01-20
1423,Nancy Davolio,10792,Poland,Federal Shipping,Wolski  Zajazd,7.4500,3,1997-12-23,1997-12-31,1998-01-20
1424,Nancy Davolio,10792,Poland,Federal Shipping,Wolski  Zajazd,12.5000,15,1997-12-23,1997-12-31,1998-01-20
1425,Michael Suyama,10791,Germany,United Package,Frankenversand,123.7900,14,1997-12-23,1998-01-01,1998-01-20
1426,Michael Suyama,10791,Germany,United Package,Frankenversand,9.6500,20,1997-12-23,1998-01-01,1998-01-20
1427,Janet Leverling,10793,UK,Federal Shipping,Around the Horn,9.6500,14,1997-12-24,1998-01-08,1998-01-21
1428,Janet Leverling,10793,UK,Federal Shipping,Around the Horn,7.0000,8,1997-12-24,1998-01-08,1998-01-21
1429,Michael Suyama,10794,Brazil,Speedy Express,Que Delcia,23.2500,15,1997-12-24,1998-01-02,1998-01-21
1430,Michael Suyama,10794,Brazil,Speedy Express,Que Delcia,7.4500,6,1997-12-24,1998-01-02,1998-01-21
1431,Laura Callahan,10795,Austria,United Package,Ernst Handel,17.4500,65,1997-12-24,1998-01-20,1998-01-21
1432,Laura Callahan,10795,Austria,United Package,Ernst Handel,39.0000,35,1997-12-24,1998-01-20,1998-01-21
1433,Janet Leverling,10796,Venezuela,Speedy Express,HILARION-Abastos,31.2300,21,1997-12-25,1998-01-14,1998-01-22
1434,Janet Leverling,10796,Venezuela,Speedy Express,HILARION-Abastos,19.4500,10,1997-12-25,1998-01-14,1998-01-22
1435,Janet Leverling,10796,Venezuela,Speedy Express,HILARION-Abastos,33.2500,35,1997-12-25,1998-01-14,1998-01-22
1436,Janet Leverling,10796,Venezuela,Speedy Express,HILARION-Abastos,36.0000,24,1997-12-25,1998-01-14,1998-01-22
1437,Robert King,10797,Germany,United Package,Drachenblut Delikatessen,21.0000,20,1997-12-25,1998-01-05,1998-01-22
1438,Nancy Davolio,10800,UK,Federal Shipping,Seven Seas Imports,21.0000,50,1997-12-26,1998-01-05,1998-01-23
1439,Nancy Davolio,10800,UK,Federal Shipping,Seven Seas Imports,53.0000,10,1997-12-26,1998-01-05,1998-01-23
1440,Nancy Davolio,10800,UK,Federal Shipping,Seven Seas Imports,7.4500,7,1997-12-26,1998-01-05,1998-01-23
1441,Andrew Fuller,10798,UK,Speedy Express,Island Trading,49.3000,2,1997-12-26,1998-01-05,1998-01-23
1442,Andrew Fuller,10798,UK,Speedy Express,Island Trading,34.8000,10,1997-12-26,1998-01-05,1998-01-23
1443,Anne Dodsworth,10799,Germany,Federal Shipping,Kniglich Essen,6.0000,20,1997-12-26,1998-01-05,1998-02-06
1444,Anne Dodsworth,10799,Germany,Federal Shipping,Kniglich Essen,4.5000,20,1997-12-26,1998-01-05,1998-02-06
1445,Anne Dodsworth,10799,Germany,Federal Shipping,Kniglich Essen,55.0000,25,1997-12-26,1998-01-05,1998-02-06
1446,Margaret Peacock,10801,Spain,United Package,Blido Comidas preparadas,39.0000,40,1997-12-29,1997-12-31,1998-01-26
1447,Margaret Peacock,10801,Spain,United Package,Blido Comidas preparadas,123.7900,20,1997-12-29,1997-12-31,1998-01-26
1448,Margaret Peacock,10802,Denmark,United Package,Simons bistro,25.8900,25,1997-12-29,1998-01-02,1998-01-26
1449,Margaret Peacock,10802,Denmark,United Package,Simons bistro,53.0000,30,1997-12-29,1998-01-02,1998-01-26
1450,Margaret Peacock,10802,Denmark,United Package,Simons bistro,24.0000,60,1997-12-29,1998-01-02,1998-01-26
1451,Margaret Peacock,10802,Denmark,United Package,Simons bistro,49.3000,5,1997-12-29,1998-01-02,1998-01-26
1452,Andrew Fuller,10805,USA,Federal Shipping,The Big Cheese,14.0000,10,1997-12-30,1998-01-09,1998-01-27
1453,Andrew Fuller,10805,USA,Federal Shipping,The Big Cheese,263.5000,10,1997-12-30,1998-01-09,1998-01-27
1454,Margaret Peacock,10803,Brazil,Speedy Express,Wellington Importadora,9.2000,24,1997-12-30,1998-01-06,1998-01-27
1455,Margaret Peacock,10803,Brazil,Speedy Express,Wellington Importadora,14.0000,15,1997-12-30,1998-01-06,1998-01-27
1456,Margaret Peacock,10803,Brazil,Speedy Express,Wellington Importadora,55.0000,15,1997-12-30,1998-01-06,1998-01-27
1457,Michael Suyama,10804,UK,United Package,Seven Seas Imports,31.0000,36,1997-12-30,1998-01-07,1998-01-27
1458,Michael Suyama,10804,UK,United Package,Seven Seas Imports,45.6000,24,1997-12-30,1998-01-07,1998-01-27
1459,Michael Suyama,10804,UK,United Package,Seven Seas Imports,20.0000,4,1997-12-30,1998-01-07,1998-01-27
1460,Janet Leverling,10806,France,United Package,Victuailles en stock,19.0000,20,1997-12-31,1998-01-05,1998-01-28
1461,Janet Leverling,10806,France,United Package,Victuailles en stock,21.0500,2,1997-12-31,1998-01-05,1998-01-28
1462,Janet Leverling,10806,France,United Package,Victuailles en stock,10.0000,15,1997-12-31,1998-01-05,1998-01-28
1463,Margaret Peacock,10807,Italy,Speedy Express,Franchi S.p.A.,18.4000,1,1997-12-31,1998-01-30,1998-01-28
1464,Andrew Fuller,10808,USA,Federal Shipping,Old World Delicatessen,38.0000,20,1998-01-01,1998-01-09,1998-01-29
1465,Andrew Fuller,10808,USA,Federal Shipping,Old World Delicatessen,18.0000,50,1998-01-01,1998-01-09,1998-01-29
1466,Andrew Fuller,10810,Canada,Federal Shipping,Laughing Bacchus Wine Cellars,6.0000,7,1998-01-01,1998-01-07,1998-01-29
1467,Andrew Fuller,10810,Canada,Federal Shipping,Laughing Bacchus Wine Cellars,14.0000,5,1998-01-01,1998-01-07,1998-01-29
1468,Andrew Fuller,10810,Canada,Federal Shipping,Laughing Bacchus Wine Cellars,15.0000,5,1998-01-01,1998-01-07,1998-01-29
1469,Robert King,10809,Brazil,Speedy Express,Wellington Importadora,7.0000,20,1998-01-01,1998-01-07,1998-01-29
1470,Steven Buchanan,10812,Italy,Speedy Express,Reggiani Caseifici,12.5000,16,1998-01-02,1998-01-12,1998-01-30
1471,Steven Buchanan,10812,Italy,Speedy Express,Reggiani Caseifici,34.8000,40,1998-01-02,1998-01-12,1998-01-30
1472,Steven Buchanan,10812,Italy,Speedy Express,Reggiani Caseifici,13.0000,20,1998-01-02,1998-01-12,1998-01-30
1473,Laura Callahan,10811,Venezuela,Speedy Express,LINO-Delicateses,9.2000,15,1998-01-02,1998-01-08,1998-01-30
1474,Laura Callahan,10811,Venezuela,Speedy Express,LINO-Delicateses,9.0000,18,1998-01-02,1998-01-08,1998-01-30
1475,Laura Callahan,10811,Venezuela,Speedy Express,LINO-Delicateses,18.4000,30,1998-01-02,1998-01-08,1998-01-30
1476,Nancy Davolio,10813,Brazil,Speedy Express,Ricardo Adocicados,19.0000,12,1998-01-05,1998-01-09,1998-02-02
1477,Nancy Davolio,10813,Brazil,Speedy Express,Ricardo Adocicados,12.0000,35,1998-01-05,1998-01-09,1998-02-02
1478,Andrew Fuller,10815,USA,Federal Shipping,Save-a-lot Markets,2.5000,16,1998-01-05,1998-01-14,1998-02-02
1479,Janet Leverling,10814,France,Federal Shipping,Victuailles en stock,9.6500,20,1998-01-05,1998-01-14,1998-02-02
1480,Janet Leverling,10814,France,Federal Shipping,Victuailles en stock,46.0000,20,1998-01-05,1998-01-14,1998-02-02
